51° 23.201191288855938,6° 48.49604531622249
51° 23.20105625124455,6° 48.49588077162753
51° 23.200921411478532,6° 48.495715872158996
51° 23.200786751510236,6° 48.49555059587259
51° 23.200652253390075,6° 48.49538492061182
51° 23.200517954271476,6° 48.49521889214458
51° 23.20038383617927,6° 48.49505248837238
51° 23.20024988123805,6° 48.49488568699071
51° 23.20011612644862,6° 48.49471853407573
51° 23.199982553909564,6° 48.494551007379485
51° 23.19984914581795,6° 48.49438308444766
51° 23.199715920839168,6° 48.4942147886551
51° 23.19958287938036,6° 48.49404612051325
51° 23.19945002184653,6° 48.49387708053502
51° 23.19931734864184,6° 48.49370766923643
51° 23.199184860170448,6° 48.49353788713509
51° 23.199052556836506,6° 48.49336773474537
51° 23.19892045707647,6° 48.493197235904724
51° 23.198788525200484,6° 48.4930263445475
51° 23.198656779668454,6° 48.492855084462185
51° 23.19852522088283,6° 48.49268345617098
51° 23.1983938492435,6° 48.492511460195914
51° 23.198262665152072,6° 48.492339097060636
51° 23.198131669006727,6° 48.49216636729041
51° 23.19800086120651,6° 48.49199327141182
51° 23.197870242150884,6° 48.49181980995324
51° 23.197739830040547,6° 48.49164600720984
51° 23.19760958964011,6° 48.491471816226124
51° 23.197479539176697,6° 48.491297261248505
51° 23.197349679045516,6° 48.49112234281138
51° 23.197220009641768,6° 48.490947061445965
51° 23.197090531361937,6° 48.49077141768813
51° 23.19696124459867,6° 48.49059541207229
51° 23.196832149747166,6° 48.49041904513422
51° 23.196703247200077,6° 48.490242317411315
51° 23.196574554918072,6° 48.49006525365539
51° 23.196446038131313,6° 48.48988780602845
51° 23.1963177148252,6° 48.48970999923495
51° 23.196189585391096,6° 48.48953183381685
51° 23.196061650218667,6° 48.48935331031767
51° 23.195933909698425,6° 48.48917442928085
51° 23.195806364220033,6° 48.488995191251476
51° 23.19567901416974,6° 48.48881559677453
51° 23.195551859937638,6° 48.48863564639812
51° 23.19542491923883,6° 48.48845536532443
51° 23.19529815777628,6° 48.488274704843604
51° 23.19517159329152,6° 48.48809369011214
51° 23.19504522617038,6° 48.487912321679545
51° 23.194919056797403,6° 48.48773060010005
51° 23.194793085557137,6° 48.487548525926286
51° 23.19466731283285,6° 48.48736609971402
51° 23.194541739008656,6° 48.48718332201885
51° 23.194416364466974,6° 48.48700019339656
51° 23.194291206673086,6° 48.48681673949212
51° 23.194166231813398,6° 48.486632910739154
51° 23.194041457379626,6° 48.48644873273686
51° 23.1939168837512,6° 48.486264206047096
51° 23.19379251130968,6° 48.486079331230044
51° 23.193668340432367,6° 48.48589410885069
51° 23.193544371497836,6° 48.485708539473805
51° 23.193420604883812,6° 48.485522623662746
51° 23.193297040967593,6° 48.48533636198391
51° 23.193173696961225,6° 48.48514978051892
51° 23.19305053954139,6° 48.48496282885874
51° 23.192927585946137,6° 48.48477553303604
51° 23.19280483655021,6° 48.4845878936234
51° 23.192682291728346,6° 48.48439991119021
51° 23.192559951852303,6° 48.48421158631201
51° 23.19243781729682,6° 48.484022919561355
51° 23.192315888432375,6° 48.48383391151225
51° 23.19219418224378,6° 48.48364458862795
51° 23.19207266584769,6° 48.48345489975897
51° 23.19195135625577,6° 48.483264871322774
51° 23.191830253837225,6° 48.483074503898024
51° 23.191709358961248,6° 48.482883798066254
51° 23.191588671996612,6° 48.482692754406216
51° 23.19146819330996,6° 48.48250137350096
51° 23.19134792326878,6° 48.482309655932255
51° 23.19122786223886,6° 48.4821176022878
51° 23.191108026944534,6° 48.481925239450675
51° 23.19098838500679,6° 48.481732515451625
51° 23.19086895317554,6° 48.481539457132584
51° 23.19074973181614,6° 48.48134606508269
51° 23.190630721290546,6° 48.481152339889846
51° 23.19051192196241,6° 48.480958282144826
51° 23.190393334191555,6° 48.48076389243842
51° 23.190274958341632,6° 48.480569171364536
51° 23.190156794772037,6° 48.48037411951397
51° 23.19003885993979,6° 48.480178764194264
51° 23.189921121981314,6° 48.47998305262236
51° 23.189803597380916,6° 48.47978701205996
51° 23.189686286497988,6° 48.47959064310558
51° 23.189569189688086,6° 48.479393946357675
51° 23.18945230730847,6° 48.4791969224146
51° 23.189335639716404,6° 48.47899957187644
51° 23.18921918726616,6° 48.47880189534461
51° 23.189102950312446,6° 48.47860389342223
51° 23.188986945042842,6° 48.47840559382432
51° 23.188871140114742,6° 48.47820694297415
51° 23.18875555174472,6° 48.478007968545484
51° 23.18864018028279,6° 48.4778086711445
51° 23.1885250260828,6° 48.477609051378764
51° 23.18841008949306,6° 48.477409109854364
51° 23.188295370865717,6° 48.47720884718355
51° 23.188180870549502,6° 48.47700826397382
51° 23.188066588893577,6° 48.476807360839004
51° 23.18795254181012,6° 48.47660616589568
51° 23.187838698487298,6° 48.47640462478692
51° 23.18772507486713,6° 48.47620276559111
51° 23.18761167129537,6° 48.47600058892199
51° 23.187498488117342,6° 48.47579809539786
51° 23.187385525678366,6° 48.47559528563251
51° 23.187272784322488,6° 48.4753921602441
51° 23.18716026439205,6° 48.47518871985413
51° 23.187047966231944,6° 48.47498496508081
51° 23.186935905475963,6° 48.47478092444074
51° 23.186824051849015,6° 48.474576542806034
51° 23.186712421014732,6° 48.47437184865363
51° 23.186601013315027,6° 48.474166842606294
51° 23.186489829086696,6° 48.47396152529008
51° 23.186378868671653,6° 48.47375589732779
51° 23.186268132404564,6° 48.47354995934849
51° 23.18615762062521,6° 48.473343711977996
51° 23.186047333669535,6° 48.47313715584388
51° 23.185937286890805,6° 48.47293031985656
51° 23.185827450558776,6° 48.47272314812937
51° 23.185717840056128,6° 48.4725156695316
51° 23.185608455716675,6° 48.472307884692185
51° 23.185499297873804,6° 48.47209979424779
51° 23.185390366859195,6° 48.47189139883044
51° 23.185281663006663,6° 48.4716826990752
51° 23.18517318664533,6° 48.47147369561874
51° 23.185064938107303,6° 48.47126438909612
51° 23.18495693246021,6° 48.47105480879799
51° 23.18484914052462,6° 48.47084489810026
51° 23.184741577398,6° 48.470634686253874
51° 23.184634243409903,6° 48.47042417389849
51° 23.184527138885613,6° 48.470213361673856
51° 23.184420264151697,6° 48.47000225022409
51° 23.184313619534294,6° 48.46979084019205
51° 23.184207205357836,6° 48.46957913222191
51° 23.18410102194676,6° 48.46936712695944
51° 23.18399508408092,6° 48.46915485406786
51° 23.18388936313852,6° 48.468942256196286
51° 23.183783873929684,6° 48.468729362972866
51° 23.18367861677629,6° 48.46851617504331
51° 23.183573591998083,6° 48.468302693059485
51° 23.183468799915232,6° 48.46808891767181
51° 23.18336424084748,6° 48.46787484953062
51° 23.183259915112444,6° 48.46766048928778
51° 23.183155823029438,6° 48.46744583759674
51° 23.183051979084155,6° 48.46723092449157
51° 23.182948355221384,6° 48.467015691907065
51° 23.182844965958793,6° 48.46680016983914
51° 23.182741811611436,6° 48.466584358944274
51° 23.18263889249394,6° 48.46636825987897
51° 23.18253620891923,6° 48.466151873302735
51° 23.18243376120023,6° 48.465935199875005
51° 23.182331549649433,6° 48.465718240255455
51° 23.182229574577207,6° 48.465500995103454
51° 23.182127850175505,6° 48.46528349481655
51° 23.18202634896167,6° 48.4650656806287
51° 23.181925085156223,6° 48.464847582897775
51° 23.181824059068248,6° 48.4646292022893
51° 23.181723271005552,6° 48.46441053946737
51° 23.181622721274664,6° 48.4641915950977
51° 23.18152241018339,6° 48.46397236984737
51° 23.18142233803613,6° 48.463752864386635
51° 23.1813225051377,6° 48.46353307938108
51° 23.181222925379927,6° 48.46331304558083
51° 23.181123571858677,6° 48.4630927035375
51° 23.181024458496466,6° 48.46287208396156
51° 23.180925585595133,6° 48.46265118752463
51° 23.180826953456517,6° 48.46243001490164
51° 23.180728562381177,6° 48.46220856676416
51° 23.18063041266754,6° 48.46198684378866
51° 23.180532504616167,6° 48.4617648466498
51° 23.180434838524633,6° 48.461542576024
51° 23.180337427981215,6° 48.46132006300479
51° 23.180240246667978,6° 48.46109724747514
51° 23.180143308204322,6° 48.46087416049201
51° 23.18004661288697,6° 48.46065080273631
51° 23.179950161008804,6° 48.46042717488737
51° 23.179853952864846,6° 48.460203277626164
51° 23.179757988748406,6° 48.45997911163501
51° 23.179662268950665,6° 48.45975467759794
51° 23.179566793764508,6° 48.45952997619881
51° 23.179471576470405,6° 48.459305038867214
51° 23.17937659134344,6° 48.4590798048326
51° 23.17928185169862,6° 48.45885430548929
51° 23.17918735782243,6° 48.458628541527474
51° 23.17909311000477,6° 48.458402513634
51° 23.17899910853214,6° 48.458176222495965
51° 23.178905353689743,6° 48.45794966880496
51° 23.1788118457645,6° 48.45772285324944
51° 23.17871858504077,6° 48.457495776519494
51° 23.17862558449079,6° 48.457268470380455
51° 23.178532818987776,6° 48.45704087341758
51° 23.17844030153765,6° 48.456813017359664
51° 23.17834803241965,6° 48.456584902899706
51° 23.178256011916858,6° 48.456356530733885
51° 23.178164240308092,6° 48.4561279015584
51° 23.1780727178743,6° 48.455899016067896
51° 23.177981444893874,6° 48.45566987496154
51° 23.177890421644776,6° 48.45544047893547
51° 23.17779966078632,6° 48.45521086007725
51° 23.177709137796256,6° 48.454980956346105
51° 23.177618865367577,6° 48.454750799794475
51° 23.17752884377441,6° 48.45452039112612
51° 23.177439073291737,6° 48.45428973104031
51° 23.177349554191977,6° 48.45405882023922
51° 23.177260286749686,6° 48.453827659429734
51° 23.177171271234727,6° 48.45359624931259
51° 23.177082507919096,6° 48.453364590594674
51° 23.176994009146625,6° 48.453132715673334
51° 23.176905751005563,6° 48.452900561904855
51° 23.17681774587342,6° 48.452668161653065
51° 23.17672999401708,6° 48.45243551562785
51° 23.176642495705124,6° 48.45220262453759
51° 23.17655525120273,6° 48.451969489090644
51° 23.176468260776772,6° 48.451736109999985
51° 23.17638152469158,6° 48.4515024879725
51° 23.17629504321232,6° 48.451268623724104
51° 23.176208828361382,6° 48.45103454995755
51° 23.17612285684646,6° 48.45080020343531
51° 23.176037140725327,6° 48.450565616827994
51° 23.175951680258464,6° 48.45033079085162
51° 23.175866475705504,6° 48.45009572622221
51° 23.175781527327786,6° 48.449860423657256
51° 23.17569683538281,6° 48.449624883869745
51° 23.175612400129353,6° 48.449389107580316
51° 23.175528221823214,6° 48.449153095507924
51° 23.175444312167457,6° 48.44891688065454
51° 23.175360648492216,6° 48.448680399200974
51° 23.175277242531678,6° 48.4484436841217
51° 23.17519409454036,6° 48.44820673614031
51° 23.175111204771923,6° 48.447969555974346
51° 23.175028573477903,6° 48.447732144349004
51° 23.174946200911535,6° 48.447494501987904
51° 23.174864087322646,6° 48.44725662961315
51° 23.174782232961064,6° 48.44701852795146
51° 23.174700649204993,6° 48.446780230296355
51° 23.17461931401212,6° 48.44654167226526
51° 23.17453823879177,6° 48.44630288712427
51° 23.17445742379249,6° 48.44606387560154
51° 23.174376869259845,6° 48.44582463842379
51° 23.174296575438973,6° 48.44558517632233
51° 23.174216542575437,6° 48.4453454900223
51° 23.174136770912668,6° 48.44510558025797
51° 23.17405727153556,6° 48.444865480574904
51° 23.173978022965827,6° 48.44462512610189
51° 23.173899036323746,6° 48.444384550356965
51° 23.173820311848914,6° 48.444143754074375
51° 23.173741849781777,6° 48.44390273798696
51° 23.173663650361505,6° 48.44366150282903
51° 23.173585713826412,6° 48.443420049336474
51° 23.17350804041311,6° 48.44317837824208
51° 23.173430630358638,6° 48.44293649028474
51° 23.173353494418762,6° 48.44269441928469
51° 23.173276611752982,6° 48.44245209983954
51° 23.173199993151172,6° 48.442209565743646
51° 23.173123638846107,6° 48.44196681773582
51° 23.173047549071413,6° 48.441723856553445
51° 23.172971724058584,6° 48.441480682940096
51° 23.172896164038264,6° 48.441237297633094
51° 23.172820869241093,6° 48.440993701377394
51° 23.172745839895583,6° 48.44074989491203
51° 23.172671086425396,6° 48.44050591232584
51° 23.172596588633354,6° 48.44026168770046
51° 23.172522356977225,6° 48.440017255097345
51° 23.17244839168211,6° 48.43977261526149
51° 23.17237469297396,6° 48.43952776893641
51° 23.17230126107745,6° 48.439282716867105
51° 23.1722280962164,6° 48.43903745980317
51° 23.172155198612927,6° 48.43879199849109
51° 23.17208256848957,6° 48.43854633367748
51° 23.17201021593405,6° 48.43830049970771
51° 23.17193812139763,6° 48.4380544301642
51° 23.171866295002133,6° 48.437808159367904
51° 23.17179473696754,6° 48.437561688066886
51° 23.171723447511283,6° 48.43731501701227
51° 23.17165242684993,6° 48.43706814695672
51° 23.171581675200486,6° 48.436821078651384
51° 23.17151119277824,6° 48.436573812848835
51° 23.171440979798064,6° 48.43632635030174
51° 23.17137104600917,6° 48.43607872560894
51° 23.171301372516808,6° 48.43583087186431
51° 23.171231969105577,6° 48.43558282363921
51° 23.17116283598736,6° 48.43533458168933
51° 23.17109397337191,6° 48.43508614677184
51° 23.171025381469406,6° 48.43483751964256
51° 23.170957060489172,6° 48.43458870105857
51° 23.17088901063883,6° 48.43433969177877
51° 23.170821232126002,6° 48.43409049256177
51° 23.170753734359266,6° 48.433841138243196
51° 23.170686499102544,6° 48.43359156145419
51° 23.170619535800228,6° 48.433341797007365
51° 23.170552844656527,6° 48.43309184566145
51° 23.170486425873946,6° 48.432841708181385
51° 23.17042027965499,6° 48.43259138532588
51° 23.170354406201312,6° 48.4323408778582
51° 23.170288805714137,6° 48.43209018654329
51° 23.170223478391705,6° 48.43183931214295
51° 23.170158433301964,6° 48.43158828972772
51° 23.170093652870918,6° 48.43133705147699
51° 23.170029146200193,6° 48.431085632433906
51° 23.169964913485472,6° 48.43083403336779
51° 23.16990095492372,6° 48.43058225504363
51° 23.169837270709337,6° 48.43033029822928
51° 23.169773861036305,6° 48.430078163689586
51° 23.169710726097748,6° 48.429825852197084
51° 23.16964786608594,6° 48.429573364516614
51° 23.169585289722647,6° 48.429320735941644
51° 23.1695229800998,6° 48.42906789821947
51° 23.16946094597668,6° 48.428814886619165
51° 23.169399187541302,6° 48.42856170191327
51° 23.169337704981245,6° 48.428308344871155
51° 23.169276498484948,6° 48.42805481626536
51° 23.169215568238286,6° 48.42780111686835
51° 23.169154914426286,6° 48.42754724745113
51° 23.169094537234827,6° 48.42729320879067
51° 23.16903444503737,6° 48.42703903639277
51° 23.168974621599006,6° 48.42678466158644
51° 23.168915075329863,6° 48.426530119857404
51° 23.16885580641113,6° 48.42627541198283
51° 23.16879681502357,6° 48.42602053873675
51° 23.168738101347515,6° 48.42576550089768
51° 23.168679665560745,6° 48.42551029923969
51° 23.16862150784189,6° 48.42525493454295
51° 23.168563628367878,6° 48.42499940758293
51° 23.168506035164285,6° 48.424743754077525
51° 23.168448712670227,6° 48.42448790495126
51° 23.16839166894752,6° 48.4242318959021
51° 23.16833490417011,6° 48.42397572770564
51° 23.168278418510653,6° 48.42371940114502
51° 23.16822221214096,6° 48.42346291700038
51° 23.168166285232843,6° 48.42320627605183
51° 23.168110637956403,6° 48.42294947908259
51° 23.168055270481744,6° 48.42269252687583
51° 23.16800019048145,6° 48.4224354553418
51° 23.16794538307633,6° 48.42217819502778
51° 23.1678908559752,6° 48.42192078182279
51° 23.167836609344334,6° 48.42166321651446
51° 23.167782643349994,6° 48.42140549988605
51° 23.167728958156744,6° 48.42114763272072
51° 23.167675553926586,6° 48.420889615807766
51° 23.167622430822803,6° 48.42063144993034
51° 23.167569589008252,6° 48.42037313587619
51° 23.16751703580337,6° 48.42011470974647
51° 23.167464757008958,6° 48.419856101719
51° 23.167412759982966,6° 48.41959734787659
51° 23.167361044884842,6° 48.419338449007
51° 23.167309611871474,6° 48.419079405899495
51° 23.167258461099323,6° 48.418820219343445
51° 23.167207592724424,6° 48.41856089012646
51° 23.16715700690196,6° 48.418301419042535
51° 23.167106703785834,6° 48.41804180687781
51° 23.16705669034178,6° 48.4177820899151
51° 23.167006953058262,6° 48.41752219798579
51° 23.166957498938103,6° 48.41726216734962
51° 23.16690832813265,6° 48.417001998802114
51° 23.16685944079026,6° 48.41674169313251
51° 23.166810837061007,6° 48.416481251137654
51° 23.166762517091968,6° 48.41622067360696
51° 23.16671448103193,6° 48.415959961335716
51° 23.16666672902585,6° 48.41569911511936
51° 23.1666192676839,6° 48.41543817140856
51° 23.166572084183485,6° 48.415177059701904
51° 23.1665251851706,6° 48.41491581643478
51° 23.166478570789337,6° 48.41465444240255
51° 23.16643224118124,6° 48.41439293840068
51° 23.16638619648657,6° 48.414131305226036
51° 23.166340436847292,6° 48.413869543677066
51° 23.166294962401537,6° 48.41360765454924
51° 23.16624977328786,6° 48.413345638642404
51° 23.16620487575875,6° 48.41308353256919
51° 23.166160257683117,6° 48.41282126551354
51° 23.166115925350113,6° 48.4125588740728
51° 23.16607187889531,6° 48.41229635904842
51° 23.166028118452573,6° 48.41203372123729
51° 23.16598464415449,6° 48.411770961442514
51° 23.165941456133652,6° 48.41150808046095
51° 23.165898554523494,6° 48.41124507909568
51° 23.165855939452342,6° 48.41098195814814
51° 23.165813616813722,6° 48.41071875438503
51° 23.165771575171874,6° 48.4104553966928
51° 23.16572982045699,6° 48.410191921822815
51° 23.16568835279611,6° 48.4099283305781
51° 23.165647172315857,6° 48.409664623763256
51° 23.165606279140718,6° 48.4094008021782
51° 23.165565673396884,6° 48.40913686663054
51° 23.165525355206285,6° 48.40887281792183
51° 23.16548532469298,6° 48.40860865685659
51° 23.165445587387268,6° 48.40834442034499
51° 23.165406132552988,6° 48.408080036997134
51° 23.165366965759233,6° 48.40781554370794
51° 23.165328087124095,6° 48.40755094128349
51° 23.16528949676737,6° 48.407286230529856
51° 23.165251194806302,6° 48.40702141225465
51° 23.165213181355995,6° 48.40675648726087
51° 23.165175456534115,6° 48.40649145636071
51° 23.165138020455345,6° 48.40622632035726
51° 23.165100878287603,6° 48.405961116296524
51° 23.165064019996038,6° 48.405695772527494
51° 23.165027450786937,6° 48.40543032608102
51° 23.16499117077072,6° 48.40516477776472
51° 23.16495518005908,6° 48.40489912838766
51° 23.16491947876159,6° 48.40463337876051
51° 23.164884066985678,6° 48.404367529692465
51° 23.16484894484134,6° 48.404101581992606
51° 23.164814112433447,6° 48.40383553647008
51° 23.164779574567973,6° 48.40356943029768
51° 23.164745321913074,6° 48.40330319157861
51° 23.164711359310957,6° 48.40303685747035
51° 23.164677686866497,6° 48.40277042878361
51° 23.164644304679882,6° 48.402503906332086
51° 23.164611212855135,6° 48.402237290924894
51° 23.16457841149159,6° 48.401970583375785
51° 23.16454590068986,6° 48.401703784496846
51° 23.164513680547998,6° 48.40143689510194
51° 23.164481755506614,6° 48.401169952476764
51° 23.164450116940714,6° 48.40090288449852
51° 23.16441876932629,6° 48.40063572844386
51° 23.164387712760544,6° 48.400368485126464
51° 23.164356947336415,6° 48.40010115536009
51° 23.1643264731494,6° 48.399833739958424
51° 23.164296290290736,6° 48.399566239736664
51° 23.164266398852504,6° 48.39929865550861
51° 23.16423680295088,6° 48.39903102465924
51° 23.164207494588,6° 48.3987632748795
51° 23.164178477916266,6° 48.39849544354063
51° 23.16414975302436,6° 48.39822753145793
51° 23.164121320000532,6° 48.397959539448166
51° 23.16409317892962,6° 48.39769146832809
51° 23.164065329899017,6° 48.397423318912885
51° 23.16403777299314,6° 48.39715509202249
51° 23.16401050829512,6° 48.39688678847047
51° 23.163983539554067,6° 48.396618445741204
51° 23.163956859481942,6° 48.396349991331675
51° 23.16393047186409,6° 48.39608146271553
51° 23.16390437678237,6° 48.395812860709455
51° 23.163878574315646,6° 48.39554418613177
51° 23.163853064542366,6° 48.39527543980232
51° 23.16382784754012,6° 48.39500662253936
51° 23.16380292338522,6° 48.394737735159694
51° 23.163778292155257,6° 48.39446877848617
51° 23.16375395722801,6° 48.39419979008545
51° 23.163729912029964,6° 48.393930697286685
51° 23.16370615997812,6° 48.3936615376505
51° 23.16368270114495,6° 48.393392311995186
51° 23.16365953560208,6° 48.393123021143545
51° 23.163636663419425,6° 48.3928536659155
51° 23.16361408466733,6° 48.392584247130785
51° 23.16359179941486,6° 48.3923147656092
51° 23.163569807729374,6° 48.392045222173735
51° 23.163548112621157,6° 48.39177565447491
51° 23.163526708229938,6° 48.39150598968015
51° 23.163505597603944,6° 48.391236265436994
51° 23.163484780807124,6° 48.39096648256218
51° 23.163464257903428,6° 48.390696641880226
51° 23.163444028956377,6° 48.39042674421387
51° 23.163424094026084,6° 48.39015679038301
51° 23.163404453173086,6° 48.389886781211985
51° 23.16338510645835,6° 48.38961671752223
51° 23.16336605652296,6° 48.38934663703764
51° 23.163347298219463,6° 48.38907646678656
51° 23.163328834228167,6° 48.38880624448534
51° 23.16331066460492,6° 48.388535970956816
51° 23.16329278940472,6° 48.38826564702691
51° 23.163275208683416,6° 48.38799527351554
51° 23.163257922493017,6° 48.38772485124851
51° 23.163240930886815,6° 48.38745438104873
51° 23.163224233916395,6° 48.3871838637406
51° 23.163207833853647,6° 48.386913337107615
51° 23.16319172626649,6° 48.38664272806214
51° 23.16317591346518,6° 48.38637207437847
51° 23.163160395498323,6° 48.38610137688402
51° 23.163145172412385,6° 48.38583063640327
51° 23.16313024425469,6° 48.385559853760554
51° 23.16311561106957,6° 48.38528902978035
51° 23.16310127290265,6° 48.38501816528846
51° 23.16308722979656,6° 48.384747261107876
51° 23.163073483652283,6° 48.384476355078476
51° 23.1630600307561,6° 48.3842053740058
51° 23.163046873047364,6° 48.38393435572215
51° 23.163034010565298,6° 48.38366330105352
51° 23.163021443349976,6° 48.383392210825704
51° 23.16300917143934,6° 48.38312108586322
51° 23.16299719487006,6° 48.38284992699192
51° 23.162985513679217,6° 48.38257873504084
51° 23.16297412790263,6° 48.382307510831296
51° 23.16296303906995,6° 48.38203629224903
51° 23.162952244183685,6° 48.38176500601108
51° 23.16294174481314,6° 48.38149368999849
51° 23.162931540990286,6° 48.38122234503423
51° 23.16292163274582,6° 48.38095097194724
51° 23.162912020110014,6° 48.380679571561984
51° 23.162902703111854,6° 48.38040814470734
51° 23.162893681780332,6° 48.38013669220777
51° 23.162884956142307,6° 48.379865214893755
51° 23.162876527355678,6° 48.37959375067545
51° 23.162868393143867,6° 48.3793222262119
51° 23.16286055470229,6° 48.3790506794132
51° 23.162853012056104,6° 48.3787791111053
51° 23.162845765227473,6° 48.378507522117204
51° 23.162838814238143,6° 48.37823591327474
51° 23.16283215911028,6° 48.377964285407025
51° 23.162825799862645,6° 48.37769263933989
51° 23.162819736516127,6° 48.37742097590238
51° 23.16281396985687,6° 48.37714933303211
51° 23.162808498325802,6° 48.376877637336136
51° 23.162803322747862,6° 48.37660592675208
51° 23.1627984431384,6° 48.37633420210898
51° 23.162793859513613,6° 48.376062464231225
51° 23.16278957188672,6° 48.37579071394772
51° 23.16278558027051,6° 48.37551895208911
51° 23.162781884677344,6° 48.37524717947968
51° 23.16277848511831,6° 48.37497539694843
51° 23.16277538200822,6° 48.374703642449845
51° 23.162772574507215,6° 48.37443184256042
51° 23.162770063070184,6° 48.374160035234596
51° 23.16276784770224,6° 48.37388822129833
51° 23.162765928411915,6° 48.373616401579014
51° 23.162764305204746,6° 48.37334457690723
51° 23.162762978085425,6° 48.373072748110374
51° 23.162761947058215,6° 48.37280091601588
51° 23.1627612121261,6° 48.37252908145132
51° 23.162760773330433,6° 48.372257282377085
51° 23.16276063055355,6° 48.37198544535763
51° 23.162760783875598,6° 48.37171360835342
51° 23.162761233297005,6° 48.37144177219194
51° 23.16276197881521,6° 48.37116993770215
51° 23.16276302042766,6° 48.37089810571147
51° 23.162764358132648,6° 48.370626277045915
51° 23.162765991925482,6° 48.37035445253747
51° 23.162767921800622,6° 48.370082633012075
51° 23.162770147428944,6° 48.369810856425666
51° 23.162772669410714,6° 48.36953904934872
51° 23.162775487454752,6° 48.36926724974019
51° 23.162778601553384,6° 48.368995458427584
51° 23.162782011695526,6° 48.368723676236755
51° 23.16278571787265,6° 48.368451903996785
51° 23.162789720071117,6° 48.36818014253662
51° 23.16279401828112,6° 48.36790839268366
51° 23.162798612487734,6° 48.367636655265436
51° 23.16280350199051,6° 48.367364968224095
51° 23.1628086881085,6° 48.3670932581561
51° 23.16281417018004,6° 48.366821563006624
51° 23.162819948187234,6° 48.366549883601735
51° 23.16282602211217,6° 48.3662782207718
51° 23.162832391937798,6° 48.366006575341274
51° 23.16283905764365,6° 48.365734948139206
51° 23.162846019209695,6° 48.36546333999294
51° 23.162853276614612,6° 48.365191751728474
51° 23.162860828784915,6° 48.36492022126967
51° 23.162868677759718,6° 48.36464867525109
51° 23.162876822504757,6° 48.36437715159819
51° 23.162885262995303,6° 48.36410565113688
51° 23.16289399920535,6° 48.363834174694595
51° 23.16290303110847,6° 48.36356272309878
51° 23.16291235867567,6° 48.363291297175394
51° 23.16292198188094,6° 48.36301989775342
51° 23.162931900693593,6° 48.36274852565726
51° 23.162942113667526,6° 48.36247721877571
51° 23.1629526235632,6° 48.36220590380735
51° 23.162963428972887,6° 48.361934618647204
51° 23.16297452986376,6° 48.36166336411962
51° 23.162985926202566,6° 48.361392141050494
51° 23.162997617953494,6° 48.361120950265786
51° 23.16300960508201,6° 48.36084979259294
51° 23.16302188755145,6° 48.36057866885939
51° 23.16303446532345,6° 48.36030757988652
51° 23.163047336581855,6° 48.360036563526506
51° 23.16306050480506,6° 48.35976554655428
51° 23.163073968213155,6° 48.35949456682197
51° 23.16308772676564,6° 48.35922362515564
51° 23.163101780421158,6° 48.35895272238108
51° 23.163116129136228,6° 48.35868185932276
51° 23.163130772867788,6° 48.35841103680661
51° 23.16314571157065,6° 48.35814025565546
51° 23.163160945199195,6° 48.35786951669828
51° 23.1631764715668,6° 48.357598857727794
51° 23.163192294866803,6° 48.357328205621144
51° 23.163208412951377,6° 48.35705759817866
51° 23.16322482577192,6° 48.35678703622625
51° 23.163241533275993,6° 48.3565165205883
51° 23.163258535414997,6° 48.35624605208775
51° 23.16327583213564,6° 48.35597563155042
51° 23.16329342338676,6° 48.3557052597977
51° 23.163311309113368,6° 48.35543493765405
51° 23.16332948675793,6° 48.35516470285705
51° 23.163347961232574,6° 48.35489448239697
51° 23.163366730016435,6° 48.35462431401453
51° 23.163385793053237,6° 48.354354198534146
51° 23.163405150284575,6° 48.35408413678017
51° 23.163424801651615,6° 48.353814129572484
51° 23.163444747094672,6° 48.353544177735444
51° 23.163464986552782,6° 48.35327428209196
51° 23.1634855199637,6° 48.35300444346334
51° 23.163506344401128,6° 48.352734699517015
51° 23.16352746549086,6° 48.35246497737607
51° 23.163548880343257,6° 48.35219531471555
51° 23.163570588893947,6° 48.351925712355325
51° 23.163592591075997,6° 48.35165617111976
51° 23.1636148868229,6° 48.35138669182717
51° 23.163637476066015,6° 48.351117275300375
51° 23.16366035873756,6° 48.35084792235925
51° 23.16368353158211,6° 48.35057867060247
51° 23.163707000858977,6° 48.35030944728448
51° 23.16373076335239,6° 48.35004029001462
51° 23.163754818989872,6° 48.349771199611226
51° 23.163779167697243,6° 48.349502176894106
51° 23.1638038094016,6° 48.34923322268155
51° 23.16382874402663,6° 48.348964337796474
51° 23.163853971497304,6° 48.348695523054005
51° 23.163879491736026,6° 48.34842677927563
51° 23.163905301119883,6° 48.34815814397294
51° 23.163931406621856,6° 48.347889544566804
51° 23.163957804655695,6° 48.347621018579545
51° 23.163984495142103,6° 48.34735256682799
51° 23.164011477999225,6° 48.34708419013188
51° 23.16403875314478,6° 48.346815889306534
51° 23.16406632049606,6° 48.34654766517174
51° 23.164094179969084,6° 48.34627951854124
51° 23.164122331478154,6° 48.3460114502363
51° 23.16415077103329,6° 48.345743497669446
51° 23.16417950631859,6° 48.34547558844925
51° 23.164208533379878,6° 48.34520776000039
51° 23.16423785212976,6° 48.34494001313965
51° 23.164267462478705,6° 48.344672348682224
51° 23.16429736433676,6° 48.3444047674449
51° 23.16432755761184,6° 48.34413727024142
51° 23.164358042213138,6° 48.343869857886915
51° 23.16438881804686,6° 48.3436025311968
51° 23.164419880756384,6° 48.34333532748266
51° 23.164451238734358,6° 48.34306817455003
